instruction;input;output;prediction
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment trouver la dérivée d'une fonction polynomiale en maths ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment trouver la dérivée d'une fonction polynomiale en maths ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la limite d'une fonction en maths ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la limite d'une fonction en maths ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment trouver la dérivée d'une fonction trigonométrique en maths ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment trouver la dérivée d'une fonction trigonométrique en maths ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer une intégrale définie en maths ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment calculer une intégrale définie en maths ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'un nombre complexe ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Qu'est-ce qu'un nombre complexe ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer une dérivée en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer une dérivée en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment additionner des nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment additionner des nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelle est la formule pour calculer une dérivée ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Quelle est la formule pour calculer une dérivée ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment peut-on simplifier les expressions mathématiques contenant des nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment peut-on simplifier les expressions mathématiques contenant des nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Quelle est la définition d'une dérivée en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Quelle est la définition d'une dérivée en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment peut-on calculer les dérivées des fonctions trigonométriques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment peut-on calculer les dérivées des fonctions trigonométriques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la différentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce que la différentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment peut-on calculer les dérivées des fonctions exponentielles ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment peut-on calculer les dérivées des fonctions exponentielles ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Peux-tu m'expliquer ce qu'est une dérivée ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Peux-tu m'expliquer ce qu'est une dérivée ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Je ne comprends pas les nombres imaginaires en mathématiques, peux-tu m'expliquer ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Je ne comprends pas les nombres imaginaires en mathématiques, peux-tu m'expliquer ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer une dérivée d'une fonction ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer une dérivée d'une fonction ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la différentielle d'une fonction ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce que la différentielle d'une fonction ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre des équations avec des nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment résoudre des équations avec des nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment additionner des nombres complexes en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment additionner des nombres complexes en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment trouver la dérivée d'une fonction exponentielle en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment trouver la dérivée d'une fonction exponentielle en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer une intégrale définie en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment calculer une intégrale définie en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation différentielle linéaire en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment résoudre une équation différentielle linéaire en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment trouver la dérivée d'une fonction trigonométrique en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment trouver la dérivée d'une fonction trigonométrique en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une dérivée ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Qu'est-ce qu'une dérivée ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer une dérivée d'une fonction polynomiale ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer une dérivée d'une fonction polynomiale ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'une équation différentielle ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce qu'une équation différentielle ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation différentielle du premier ordre ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Comment résoudre une équation différentielle du premier ordre ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce qu'un nombre complexe ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Qu'est-ce qu'un nombre complexe ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que les nombres complexes en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Qu'est-ce que les nombres complexes en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que les différentielles en mathématiques et comment les utiliser ?;"{""subject"": ""maths"", ""topic"": ""differentials""}";"""Qu'est-ce que les différentielles en mathématiques et comment les utiliser ? ->: {""subject"": ""maths"", ""topic"": ""differentials""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment résoudre une équation quadratique en mathématiques ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Comment résoudre une équation quadratique en mathématiques ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que la règle de la chaîne en mathématiques et comment l'appliquer ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Qu'est-ce que la règle de la chaîne en mathématiques et comment l'appliquer ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Comment calculer la dérivée d'une fonction polynomiale ?;"{""subject"": ""maths"", ""topic"": ""derivatives""}";"""Comment calculer la dérivée d'une fonction polynomiale ? ->: {""subject"": ""maths"", ""topic"": ""derivatives""}"""
Tu es un analyseur de données chargé d'aider les étudiants à trouver des ressources, répond au mieux en format JSON.;Qu'est-ce que les nombres complexes ?;"{""subject"": ""maths"", ""topic"": ""complex-numbers""}";"""Qu'est-ce que les nombres complexes ? ->: {""subject"": ""maths"", ""topic"": ""complex-numbers""}"""
